SYSTEM,RELEASE,CLASS,WMC,DIT,NOC,CBO,RFC,CA,CE,LCOM,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,REFACT,LCOM
tomcat,5.0.0,org.apache.catalina.ant.AbstractCatalinaTask,10.0,3.0,10.0,13.0,45.0,10.0,3.0,91,10.0,0.4444,317.0,1.0,0.0,0.8043,0.425,1.0,1.0,30.4,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.RemoveTask,4.0,0.0,0.0,2.0,12.0,0.0,2.0,91,4.0,0.0,41.0,1.0,0.0,0.0,0.625,0.0,0.0,9.0,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.UndeployTask,4.0,0.0,0.0,2.0,11.0,0.0,2.0,91,4.0,0.0,40.0,1.0,0.0,0.0,0.625,0.0,0.0,8.75,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.ReloadTask,4.0,0.0,0.0,2.0,12.0,0.0,2.0,91,4.0,0.0,41.0,1.0,0.0,0.0,0.625,0.0,0.0,9.0,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.StartTask,4.0,0.0,0.0,2.0,12.0,0.0,2.0,91,4.0,0.0,41.0,1.0,0.0,0.0,0.625,0.0,0.0,9.0,0.0,91
tomcat,5.0.0,org.apache.catalina.ant.ListTask,2.0,0.0,0.0,2.0,5.0,0.0,2.0,91,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,91
tomcat,5.0.1,org.apache.catalina.core.ApplicationFilterFactory,7.0,1.0,0.0,11.0,37.0,2.0,9.0,91,2.0,10694.0,473.0,0.1667,1.0,0.0,0.381,0.0,0.0,648571.0,0.0,91
tomcat,5.0.10,org.apache.catalina.ant.ServerinfoTask,2.0,0.0,0.0,2.0,5.0,0.0,2.0,91,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,91
tomcat,5.0.10,org.apache.catalina.ant.SessionsTask,4.0,0.0,0.0,2.0,12.0,0.0,2.0,91,4.0,0.0,41.0,1.0,0.0,0.0,0.625,0.0,0.0,9.0,0.0,91
tomcat,5.0.15,org.apache.catalina.cluster.session.DeltaSession$1,2.0,1.0,0.0,2.0,4.0,1.0,2.0,91,1.0,0.5,19.0,1.0,2.0,0.0,0.75,0.0,0.0,7.5,0.0,91
tomcat,5.0.15,org.apache.catalina.cluster.session.StandardSessionContext,3.0,1.0,0.0,2.0,6.0,1.0,1.0,91,2.0,0.5,20.0,1.0,0.0,0.0,0.6667,0.0,0.0,53333.0,0.0,91
tomcat,5.0.15,org.apache.catalina.cluster.session.DeltaSessionFacade,19.0,1.0,0.0,2.0,34.0,2.0,1.0,91,19.0,0.0,115.0,1.0,0.0,0.0,0.2632,0.0,0.0,5.0,0.0,91
tomcat,5.0.15,org.apache.catalina.cluster.ClusterSession,2.0,1.0,0.0,2.0,2.0,1.0,1.0,91,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,91
tomcat,5.0.15,org.apache.catalina.cluster.session.DeltaSession,61.0,1.0,0.0,14.0,136.0,3.0,13.0,6,51.0,0.8692,1848.0,0.9231,1.0,0.0,0.1282,0.0,0.0,288689.0,0.0,6
tomcat,5.0.15,org.apache.catalina.cluster.ClusterManager,3.0,1.0,0.0,4.0,3.0,2.0,2.0,6,3.0,2.0,3.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,6
tomcat,5.0.15,org.apache.catalina.cluster.session.DeltaManager,31.0,0.0,0.0,16.0,125.0,2.0,16.0,6,24.0,0.8889,1095.0,0.6667,0.0,0.0,0.1625,0.0,0.0,340323.0,0.0,6
tomcat,5.0.15,org.apache.catalina.cluster.session.DeltaManager$PrivilegedDoUnload,2.0,1.0,0.0,1.0,4.0,1.0,1.0,23,1.0,0.0,14.0,1.0,1.0,0.0,0.75,0.0,0.0,5.5,0.0,23
tomcat,5.0.15,org.apache.catalina.cluster.SessionMessage,10.0,1.0,0.0,5.0,11.0,4.0,1.0,23,10.0,1.0,84.0,0.4615,1.0,0.0,0.25,0.0,0.0,6.1,0.0,23
tomcat,5.0.15,org.apache.catalina.cluster.session.DeltaManager$PrivilegedDoLoad,2.0,1.0,0.0,1.0,4.0,1.0,1.0,23,1.0,0.0,14.0,1.0,1.0,0.0,0.75,0.0,0.0,5.5,0.0,23
tomcat,5.0.17,org.apache.catalina.cluster.io.Jdk13ObjectReader,4.0,1.0,0.0,4.0,12.0,2.0,2.0,23,4.0,0.4444,69.0,1.0,2.0,0.0,0.45,0.0,0.0,15.5,0.0,23
tomcat,5.0.17,org.apache.catalina.cluster.tcp.Jdk13ReplicationListener$ClusterListenThread,4.0,2.0,0.0,3.0,13.0,1.0,3.0,23,1.0,0.5,89.0,1.0,1.0,0.9697,0.5556,0.0,0.0,20.25,0.0,23
tomcat,5.0.17,org.apache.catalina.cluster.tcp.PooledSocketSender,21.0,1.0,0.0,6.0,39.0,2.0,5.0,23,18.0,0.9143,217.0,0.9286,1.0,0.0,0.2,0.0,0.0,86667.0,0.0,23
tomcat,5.0.17,org.apache.catalina.cluster.session.DeltaRequest,15.0,1.0,0.0,8.0,62.0,2.0,7.0,23,14.0,0.8571,398.0,0.3077,0.0,0.0,0.2222,0.0,0.0,246667.0,0.0,23
tomcat,5.0.17,org.apache.catalina.cluster.tcp.Jdk13ReplicationListener,7.0,1.0,0.0,7.0,23.0,2.0,6.0,21,4.0,0.75,141.0,0.8,2.0,0.0,0.2381,0.0,0.0,177143.0,0.0,21
tomcat,5.0.17,org.apache.catalina.cluster.session.DeltaRequest$AttributeInfo,13.0,1.0,0.0,1.0,28.0,1.0,0.0,21,13.0,0.4167,170.0,1.0,0.0,0.0,0.2821,1.0,1.0,117692.0,0.0,21
tomcat,5.0.17,org.apache.catalina.cluster.tcp.PooledSocketSender$SenderQueue,6.0,1.0,0.0,3.0,31.0,1.0,3.0,21,5.0,0.5429,270.0,0.8571,2.0,0.0,0.3333,0.0,0.0,428333.0,0.0,21
tomcat,5.0.19,org.apache.catalina.cluster.CatalinaCluster,13.0,1.0,0.0,16.0,13.0,7.0,10.0,21,13.0,10833.0,14.0,0.0,0.0,0.0,0.2198,0.0,0.0,0.0,0.0,21
tomcat,5.0.2,org.apache.catalina.core.ApplicationContextFacade$1,2.0,1.0,0.0,2.0,4.0,1.0,2.0,21,1.0,0.25,29.0,1.0,2.0,0.0,0.6,0.0,0.0,11.5,0.0,21
tomcat,5.0.23,org.apache.catalina.cluster.tcp.SimpleTcpCluster$1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,21,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
tomcat,5.0.23,org.apache.catalina.cluster.tcp.SimpleTcpCluster$MemberComparator,4.0,1.0,0.0,3.0,6.0,1.0,3.0,21,2.0,0.6667,45.0,1.0,1.0,0.0,0.45,0.0,0.0,10.0,0.0,21
tomcat,5.0.25,org.apache.catalina.cluster.session.SessionMessageImpl,14.0,1.0,0.0,4.0,15.0,2.0,2.0,21,14.0,0.8352,108.0,1.0,1.0,0.0,0.2738,0.0,0.0,62143.0,0.0,21
tomcat,5.0.26,org.apache.catalina.cluster.MessageListener,4.0,1.0,0.0,3.0,4.0,2.0,1.0,21,4.0,2.0,4.0,0.0,0.0,0.0,0.5833,1.0,1.0,0.0,0.0,21
tomcat,5.0.26,org.apache.catalina.cluster.ClusterMessage,5.0,1.0,0.0,8.0,5.0,7.0,1.0,21,5.0,2.0,5.0,0.0,0.0,0.0,0.4667,0.0,0.0,0.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.WarWatcher$WarInfo,8.0,1.0,0.0,1.0,15.0,1.0,1.0,21,7.0,0.6429,132.0,1.0,1.0,0.0,0.3,1.0,1.0,15.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.WarWatcher$WarFilter,2.0,1.0,0.0,1.0,4.0,1.0,1.0,21,1.0,1.0,17.0,1.0,1.0,0.0,0.625,0.0,0.0,7.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.FileMessageFactory,8.0,1.0,0.0,3.0,36.0,1.0,2.0,21,6.0,0.3,318.0,0.9,0.0,0.0,0.35,0.0,0.0,37.5,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.ClusterDeployer,7.0,1.0,0.0,6.0,7.0,3.0,4.0,21,7.0,11667.0,8.0,0.0,0.0,0.0,0.3095,0.0,0.0,0.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.FarmWarDeployer,30.0,1.0,0.0,15.0,92.0,0.0,15.0,21,27.0,0.8746,647.0,0.8182,2.0,0.0,0.1621,1.0,1.0,20.2,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.FileChangeListener,2.0,1.0,0.0,2.0,2.0,2.0,0.0,21,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.UndeployMessage,12.0,1.0,0.0,3.0,13.0,1.0,2.0,21,12.0,0.8182,76.0,1.0,1.0,0.0,0.35,0.0,0.0,49167.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.WarWatcher,6.0,1.0,0.0,6.0,32.0,3.0,5.0,21,3.0,0.7143,182.0,0.7143,1.0,0.0,0.36,0.0,0.0,281667.0,0.0,21
tomcat,5.0.27,org.apache.catalina.cluster.deploy.FileMessage,19.0,1.0,0.0,4.0,26.0,2.0,2.0,4,19.0,0.9136,128.0,1.0,1.0,0.0,0.2632,0.0,0.0,52632.0,0.0,4
tomcat,5.0.3,org.apache.catalina.ant.ValidatorTask,4.0,3.0,0.0,4.0,19.0,0.0,4.0,4,4.0,0.0,82.0,1.0,0.0,0.925,0.625,0.0,0.0,19.25,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.TcpReplicationThread,6.0,0.0,0.0,6.0,37.0,1.0,5.0,4,1.0,0.8,171.0,0.75,0.0,0.0,0.4667,0.0,0.0,268333.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.IDataSender,6.0,1.0,0.0,5.0,6.0,5.0,0.0,4,6.0,2.0,6.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.session.ReplicatedSession,13.0,0.0,0.0,3.0,39.0,1.0,3.0,4,11.0,0.625,204.0,1.0,0.0,0.0,0.2077,0.0,0.0,145385.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.MembershipListener,2.0,1.0,0.0,5.0,2.0,4.0,1.0,4,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.session.SessionMessage,10.0,1.0,0.0,4.0,11.0,3.0,1.0,4,10.0,0.9506,74.0,0.6667,1.0,0.0,0.25,0.0,0.0,5.5,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.SocketSender,8.0,1.0,0.0,2.0,18.0,1.0,1.0,4,8.0,0.4643,102.0,1.0,0.0,0.0,0.3,0.0,0.0,11.25,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.ReplicationTransmitter,11.0,1.0,0.0,5.0,44.0,1.0,4.0,4,8.0,0.7,295.0,0.6667,0.0,0.0,0.3286,0.0,0.0,255455.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.MembershipFactory,5.0,1.0,0.0,2.0,14.0,1.0,1.0,4,4.0,0.75,50.0,0.0,0.0,0.0,0.35,0.0,0.0,8.8,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.IDataSenderFactory,2.0,1.0,0.0,5.0,13.0,1.0,4.0,4,1.0,2.0,45.0,0.0,0.0,0.0,0.5,0.0,0.0,20.5,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.util.SmartQueue$SmartEntry,7.0,1.0,0.0,3.0,15.0,3.0,0.0,4,7.0,0.4167,84.0,1.0,0.0,0.0,0.7143,1.0,1.0,107143.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.MembershipService,8.0,1.0,0.0,5.0,8.0,3.0,2.0,4,8.0,2.0,8.0,0.0,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.ThreadPool,3.0,1.0,0.0,3.0,18.0,3.0,1.0,4,0.0,0.0,99.0,0.0,0.0,0.0,0.5,0.0,0.0,316667.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastServiceImpl$SenderThread,2.0,2.0,0.0,2.0,7.0,1.0,2.0,4,2.0,0.0,34.0,0.5,1.0,0.9846,0.6667,1.0,1.0,15.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastMembership,6.0,1.0,0.0,4.0,28.0,2.0,2.0,4,5.0,0.4,169.0,1.0,0.0,0.0,0.375,0.0,0.0,268333.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.session.SimpleTcpReplicationManager,28.0,0.0,0.0,18.0,103.0,3.0,17.0,4,24.0,0.8642,779.0,1.0,1.0,0.0,0.1857,0.0,0.0,263929.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.AsyncSocketSender$QueueThread,2.0,2.0,0.0,5.0,13.0,1.0,5.0,4,2.0,0.5,46.0,0.5,2.0,0.9846,0.75,0.0,0.0,21.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastMembership$MbrEntry,4.0,1.0,0.0,2.0,6.0,1.0,1.0,4,4.0,0.6667,32.0,1.0,1.0,0.0,0.5,0.0,0.0,6.5,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.io.XByteBuffer,13.0,1.0,0.0,3.0,20.0,3.0,0.0,4,11.0,0.7222,552.0,0.3333,0.0,0.0,0.375,0.0,0.0,41.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastServiceImpl,8.0,1.0,0.0,9.0,43.0,3.0,8.0,4,5.0,0.8190000000000001,271.0,0.9333,5.0,0.0,0.2245,0.0,0.0,31.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastServiceImpl$ReceiverThread,2.0,2.0,0.0,2.0,6.0,1.0,2.0,4,2.0,0.0,25.0,1.0,1.0,0.9846,0.75,0.0,0.0,11.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.AsyncSocketSender,11.0,1.0,0.0,7.0,28.0,2.0,6.0,4,8.0,0.58,143.0,1.0,1.0,0.0,0.2576,0.0,0.0,115455.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.io.ListenCallback,1.0,1.0,0.0,3.0,1.0,3.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.tcp.ReplicationListener,8.0,2.0,0.0,8.0,45.0,1.0,7.0,4,4.0,0.7857,222.0,0.8,2.0,0.9143,0.2286,0.0,0.0,25.5,0.0,4
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastMember,13.0,1.0,0.0,6.0,31.0,4.0,2.0,0,8.0,0.8125,427.0,0.5,0.0,0.0,0.25,1.0,1.0,312308.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.session.ReplicationStream,2.0,3.0,0.0,2.0,7.0,2.0,0.0,0,2.0,0.0,27.0,1.0,0.0,0.987,0.625,1.0,1.0,12.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.tcp.SimpleTcpCluster,43.0,1.0,0.0,26.0,129.0,4.0,23.0,0,40.0,0.9468,917.0,0.9412,4.0,0.0,0.1508,0.0,0.0,195349.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.session.SerializablePrincipal,11.0,1.0,0.0,3.0,24.0,1.0,2.0,0,11.0,0.475,156.0,1.0,0.0,0.0,0.3273,0.0,0.0,128182.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.tcp.WorkerThread,5.0,2.0,1.0,5.0,11.0,3.0,3.0,0,3.0,0.9375,46.0,0.75,1.0,0.9552,0.4167,0.0,0.0,7.4,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.tcp.ReplicationValve,11.0,0.0,0.0,15.0,45.0,0.0,15.0,0,6.0,0.8111,335.0,0.8889,0.0,0.0,0.25,0.0,0.0,286364.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.io.ObjectReader,5.0,1.0,0.0,4.0,12.0,2.0,2.0,0,5.0,0.625,79.0,1.0,2.0,0.0,0.3143,0.0,0.0,14.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.Member,4.0,1.0,0.0,9.0,4.0,9.0,0.0,0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.mcast.McastService,15.0,1.0,0.0,8.0,42.0,0.0,8.0,0,12.0,0.8571,283.0,0.8333,3.0,0.0,0.2381,0.0,0.0,174667.0,0.0,0
tomcat,5.0.3,org.apache.catalina.cluster.util.SmartQueue,5.0,1.0,0.0,3.0,28.0,2.0,1.0,0,4.0,0.375,232.0,0.75,0.0,0.0,0.625,0.0,0.0,44.6,0.0,0
tomcat,5.0.3,org.apache.catalina.core.ApplicationHttpRequest$AttributeNamesEnumerator,3.0,1.0,0.0,1.0,8.0,1.0,1.0,0,3.0,0.125,90.0,1.0,1.0,0.0,0.6667,0.0,0.0,276667.0,0.0,0
tomcat,5.0.8,org.apache.catalina.ant.JMXSetTask,8.0,0.0,0.0,2.0,16.0,0.0,2.0,0,8.0,0.5714,103.0,1.0,0.0,0.0,0.6875,0.0,0.0,11.5,0.0,0
tomcat,5.0.8,org.apache.catalina.ant.JMXQueryTask,4.0,0.0,0.0,2.0,11.0,0.0,2.0,0,4.0,0.0,56.0,1.0,0.0,0.0,0.625,0.0,0.0,12.75,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.Request,130.0,1.0,0.0,64.0,302.0,39.0,31.0,0,119.0,0.9581,2650.0,1.0,12.0,0.0,0.0736,0.0,0.0,190077.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetLocalesPrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.InputBuffer$1,2.0,1.0,0.0,2.0,5.0,1.0,2.0,0,1.0,0.0,16.0,1.0,1.0,0.0,0.75,0.0,0.0,6.5,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.MapperListener,15.0,1.0,0.0,6.0,59.0,1.0,5.0,0,7.0,0.6327,859.0,0.8571,0.0,0.0,0.2857,0.0,0.0,55.8,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.CoyoteAdapter,10.0,1.0,0.0,26.0,123.0,1.0,26.0,0,3.0,0.9048,942.0,0.7143,2.0,0.0,0.2556,0.0,0.0,92.5,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.CoyoteReader,13.0,3.0,0.0,2.0,26.0,1.0,1.0,0,11.0,0.7708,252.0,1.0,1.0,0.6857,0.3,2.0,5.0,180769.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.OutputBuffer,36.0,2.0,0.0,12.0,81.0,4.0,9.0,0,31.0,0.8135,671.0,0.7368,0.0,0.2766,0.1821,1.0,2.0,171111.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.Response,74.0,1.0,0.0,48.0,207.0,31.0,23.0,0,67.0,0.8982,1560.0,1.0,7.0,0.0,0.1123,0.0,0.0,197973.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetAttributePrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.OutputBuffer$1,2.0,1.0,0.0,3.0,6.0,1.0,3.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.75,0.0,0.0,8.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$1,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetParameterValuePrivilegedAction,2.0,1.0,0.0,2.0,4.0,1.0,2.0,0,2.0,0.0,20.0,0.5,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetCharacterEncodingPrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,4,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetParameterMapPrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,4,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetSessionPrivilegedAction,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4,2.0,0.0,20.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.Response$3,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4,1.0,0.0,20.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.Response$2,2.0,1.0,0.0,1.0,5.0,1.0,1.0,4,1.0,0.0,34.0,1.0,1.0,0.0,0.6,0.0,0.0,14.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.Response$1,2.0,1.0,0.0,2.0,12.0,1.0,2.0,4,1.0,0.3333,46.0,1.0,1.0,0.0,0.625,0.0,0.0,20.5,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetHeadersPrivilegedAction,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4,2.0,0.0,20.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyotePrincipal,3.0,1.0,0.0,1.0,7.0,1.0,0.0,4,3.0,0.0,33.0,1.0,0.0,0.0,0.6667,0.0,0.0,96667.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.Connector,112.0,1.0,0.0,29.0,180.0,14.0,19.0,4,108.0,0.9627,1525.0,0.9592,5.0,0.0,0.1327,0.0,0.0,121786.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.ResponseFacade$DateHeaderPrivilegedAction,2.0,1.0,0.0,2.0,5.0,1.0,2.0,4,1.0,0.0,43.0,1.0,1.0,0.0,0.6,0.0,0.0,18.5,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyoteWriter,31.0,3.0,0.0,2.0,43.0,1.0,1.0,4,28.0,0.2667,260.0,1.0,1.0,0.6667,0.1697,1.0,12.0,72903.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyoteInputStream$4,2.0,1.0,0.0,2.0,5.0,1.0,2.0,4,1.0,0.0,37.0,1.0,1.0,0.0,0.625,0.0,0.0,15.5,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyoteInputStream$3,2.0,1.0,0.0,2.0,5.0,1.0,2.0,4,1.0,0.0,29.0,1.0,1.0,0.0,0.6667,0.0,0.0,12.5,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyoteInputStream$5,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4,1.0,0.0,15.0,1.0,1.0,0.0,0.75,0.0,0.0,6.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyoteInputStream$2,2.0,1.0,0.0,2.0,5.0,1.0,2.0,4,1.0,0.0,19.0,1.0,1.0,0.0,0.75,0.0,0.0,8.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.CoyoteInputStream$1,2.0,1.0,0.0,2.0,5.0,1.0,2.0,4,1.0,0.0,19.0,1.0,1.0,0.0,0.75,0.0,0.0,8.0,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.ResponseFacade$1,2.0,1.0,0.0,2.0,5.0,1.0,2.0,4,1.0,0.0,20.0,1.0,1.0,0.0,0.75,0.0,0.0,8.5,0.0,4
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetHeaderNamesPrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetCookiesPrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.CoyoteInputStream,8.0,0.0,0.0,7.0,25.0,6.0,6.0,0,6.0,0.1429,193.0,1.0,1.0,0.0,0.4375,0.0,0.0,23.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.CoyoteOutputStream,8.0,0.0,0.0,2.0,14.0,1.0,1.0,0,6.0,0.0,51.0,1.0,1.0,0.0,0.35,0.0,0.0,5.25,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetParameterPrivilegedAction,2.0,1.0,0.0,2.0,4.0,1.0,2.0,0,2.0,0.0,20.0,0.5,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.InputBuffer,24.0,2.0,0.0,16.0,66.0,9.0,8.0,0,22.0,0.8261,605.0,0.7368,0.0,0.3125,0.2083,1.0,2.0,234167.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetRequestDispatcherPrivilegedAction,2.0,1.0,0.0,2.0,4.0,1.0,2.0,0,2.0,0.0,20.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetLocalePrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,0,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,0
tomcat,5.5.0,org.apache.catalina.connector.ResponseFacade$SetContentTypePrivilegedAction,2.0,1.0,0.0,2.0,4.0,1.0,2.0,12,2.0,0.0,21.0,1.0,1.0,0.0,0.6667,0.0,0.0,8.5,0.0,12
tomcat,5.5.0,org.apache.catalina.connector.RequestFacade$GetParameterNamesPrivilegedAction,3.0,1.0,0.0,3.0,5.0,1.0,3.0,12,1.0,0.0,19.0,1.0,1.0,0.0,0.6667,0.0,0.0,5.0,0.0,12
tomcat,5.5.10,org.apache.catalina.ant.jmx.JMXAccessorQueryTask,7.0,0.0,0.0,2.0,37.0,0.0,2.0,12,5.0,0.8333,259.0,1.0,0.0,0.0,0.4,0.0,0.0,357143.0,0.0,12
tomcat,5.5.10,org.apache.catalina.ant.jmx.JMXAccessorInvokeTask,9.0,0.0,0.0,3.0,23.0,0.0,3.0,12,8.0,0.7083,158.0,1.0,0.0,0.0,0.3333,0.0,0.0,162222.0,0.0,12
tomcat,5.5.10,org.apache.catalina.ant.jmx.JMXAccessorGetTask,6.0,0.0,0.0,2.0,18.0,0.0,2.0,12,5.0,0.8,96.0,1.0,0.0,0.0,0.5556,0.0,0.0,146667.0,0.0,12
tomcat,5.5.10,org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition,23.0,2.0,0.0,5.0,31.0,0.0,5.0,12,21.0,0.8273,189.0,1.0,0.0,0.2903,0.6957,0.0,0.0,67826.0,0.0,12
